pipeline_id,length_km,diameters_mm,age_years,material,location,repair_type,repair_duration_hours,pressure,temperature,flow_rate,corrosion_level,deformation_level,leak_detection,pipeline_status
3550,56.77742808,186.1211045,7,PVC,Urban,Replacement,89,5.568839467,13.26033398,38.82043914,3,2,1,1
3551,80.57668416,923.1259917,22,HDPE,Suburban,0ne,78,6.888290147,22.11041584,50.30965713,4,3,0,0
3552,14.57770033,181.9326835,46,PVC,Suburban,Replacement,39,7.832869279,-9.937493624,60.43712515,0,4,0,1
3553,58.48920937,683.3882597,30,Steel,Urban,0ne,13,2.020366733,25.55319596,58.76762313,2,1,0,1
3554,51.04536728,471.8750309,37,HDPE,Rural,0ne,75,9.915083874,25.63559661,63.44065334,0,1,0,1
3555,15.26379982,465.0574512,16,Cast Iron,Urban,Replacement,39,6.455509312,12.22689032,84.61022057,4,0,0,0
3556,62.77585007,711.5966529,15,HDPE,Urban,Replacement,11,4.268744134,7.170322287,88.78499841,0,3,0,0
3557,28.09040137,160.3843594,5,PVC,Rural,Replacement,16,3.24183569,32.11542823,73.98777976,0,1,1,1
3558,49.29559754,634.3352047,3,PVC,Urban,Replacement,33,6.156071755,29.2293741,8.81528205,1,4,0,1
3559,9.144960103,794.8286074,23,Cast Iron,Urban,Repair,60,8.935404824,39.16380443,96.16794676,2,0,1,1
3560,46.49882166,845.3914821,10,PVC,Rural,Replacement,96,5.685088565,8.596540267,94.79241055,4,1,1,1
3561,31.33988334,253.4773505,5,HDPE,Suburban,Repair,59,6.9532485,35.34163024,71.45867566,1,4,0,0
3562,82.41573991,907.6771451,23,PVC,Suburban,0ne,74,4.219267956,-5.629905705,52.22646807,0,3,1,1
3563,6.640893973,690.5314827,15,HDPE,Suburban,Repair,51,4.493370593,10.57330331,25.81121748,0,4,1,0
3564,42.44212022,893.6693207,18,HDPE,Suburban,0ne,15,3.575575952,13.26870594,75.87876281,3,4,1,1
3565,46.38471099,536.7526454,25,PVC,Suburban,Repair,80,7.350735649,12.04371581,87.90815769,1,4,1,1
3566,72.77560155,587.8300106,8,Cast Iron,Urban,Repair,43,4.232687981,21.25490942,66.85357249,4,2,0,0
3567,57.85446993,927.1344493,31,Steel,Rural,0ne,27,2.716447636,-1.489608058,63.27819065,4,1,1,1
3568,67.05402138,909.918589,21,Cast Iron,Suburban,Repair,56,4.32460514,33.32260859,20.10746575,4,4,0,0
3569,77.92787928,503.344786,2,Steel,Rural,0ne,60,8.68444487,17.58820093,36.42185577,4,0,0,0
3570,86.35809439,346.9713685,22,Cast Iron,Suburban,Replacement,96,7.644268392,35.2104774,72.59048598,0,2,1,0
3571,32.07367418,453.8533911,8,HDPE,Urban,0ne,70,4.0117676,-9.868417799,2.672975146,0,4,1,1
3572,54.26424783,448.9878957,23,HDPE,Suburban,Repair,47,9.161280684,21.49940568,64.48516344,1,4,1,0
3573,84.17069977,358.1801875,32,PVC,Suburban,Replacement,8,1.673493716,10.62289234,76.9003598,2,1,1,1
3574,98.95566197,341.7216439,8,Steel,Rural,Repair,63,1.447784123,15.25495309,34.13574414,4,2,0,0
3575,89.06241179,874.9566428,4,Steel,Rural,Replacement,89,2.147233193,27.19022554,8.540609151,0,4,1,0
3576,37.775259,162.8757286,30,PVC,Urban,0ne,7,2.048092803,1.357587417,82.09281851,1,4,1,1
3577,20.3214852,709.8500639,19,Cast Iron,Rural,Replacement,81,1.790508835,0.244971761,15.04184612,4,3,0,1
3578,49.4498612,255.5380463,23,PVC,Rural,Replacement,94,6.952083508,25.15039089,37.70930949,2,0,0,1
3579,74.42250373,410.0553041,18,Cast Iron,Rural,Replacement,2,6.407581417,16.06828795,71.0181564,4,0,0,1
3580,49.764338,155.3887307,29,PVC,Urban,Repair,17,6.828449595,1.681954903,81.88161278,3,1,0,1
3581,48.83490547,342.9762732,23,Steel,Urban,Replacement,4,7.195294487,14.20093173,86.37580993,4,2,1,1
3582,83.98481169,791.578964,33,Steel,Urban,0ne,26,7.811917772,12.97792029,53.51130197,3,4,1,0
3583,36.77897413,896.5137921,47,Cast Iron,Rural,0ne,78,2.864592347,24.57222137,48.11129795,2,2,0,0
3584,86.11967281,299.3744367,18,Steel,Rural,0ne,72,6.600731619,-9.866944819,84.98341042,3,1,1,0
3585,41.27367529,517.1930553,44,Steel,Urban,Replacement,69,6.220437934,19.33801329,56.74463241,2,3,0,1
3586,33.49507746,523.2916431,33,Steel,Rural,0ne,5,9.492940232,20.28390753,58.28642211,1,1,1,1
3587,45.94500121,886.2177752,7,Steel,Rural,Repair,5,3.091309518,27.27550686,43.96336343,3,0,0,0
3588,76.48224891,786.5191476,28,HDPE,Suburban,0ne,91,1.528506409,34.4615233,37.90858322,4,3,0,1
3589,13.47420076,561.7694965,1,PVC,Urban,Replacement,69,6.881455627,12.00948986,48.57354487,4,4,0,1
3590,20.44550237,703.6724804,39,PVC,Urban,0ne,3,7.661555562,7.126011215,37.11990188,1,1,1,1
3591,95.19303774,862.6195485,34,HDPE,Rural,Replacement,38,3.548764052,-4.883981124,35.01109855,0,2,1,1
3592,18.37367111,108.5850586,39,Steel,Rural,Replacement,94,6.137635878,6.841792245,99.37276986,2,2,1,0
3593,57.20500448,462.6010279,19,PVC,Suburban,0ne,1,1.53582459,-6.575766778,34.28513591,0,0,1,1
3594,58.3521322,916.5188505,31,PVC,Urban,Repair,8,9.640403571,30.14101027,26.38199101,0,0,1,0
3595,49.47282174,766.2817278,13,PVC,Urban,Repair,13,1.98932476,30.35030739,36.03848489,1,0,0,0
3596,64.82977961,588.5572369,24,Cast Iron,Rural,0ne,84,1.608134825,10.86188286,59.48735272,1,0,0,0
3597,23.75284585,576.6800743,5,HDPE,Urban,Replacement,70,1.396991435,2.982061694,91.18805818,3,4,0,0
3598,55.71356451,412.9930878,23,Cast Iron,Rural,0ne,50,4.845447159,-4.098996227,78.99856077,3,3,0,1
3599,37.84515227,568.4684803,19,Cast Iron,Suburban,Replacement,8,1.874437691,32.5618583,84.38187277,3,0,0,0
3600,66.5050587,689.8448795,1,HDPE,Rural,Replacement,30,7.701834169,33.87476392,86.04185246,3,1,0,0
3601,14.98113079,476.5267346,33,PVC,Suburban,Replacement,40,9.089867446,3.314480729,92.13231125,3,4,0,1
3602,57.51686427,742.7378318,33,Cast Iron,Rural,Repair,79,3.341970391,21.08802742,24.27205206,4,3,0,0
3603,19.34176518,875.1090045,32,PVC,Suburban,Repair,74,6.658958073,2.93268324,46.37823707,1,4,1,0
3604,28.58566325,239.2163634,28,Cast Iron,Suburban,0ne,33,1.381046023,1.256331357,39.13456899,2,2,1,1
3605,22.65227023,506.3923205,37,PVC,Urban,Repair,73,4.479080245,-8.939597468,38.80582247,2,4,1,1
3606,19.10094021,467.2180822,41,Steel,Rural,Replacement,52,3.636479021,18.85797088,65.57608152,2,4,1,0
3607,82.7453842,718.7183236,12,Steel,Urban,Replacement,33,3.057571868,-2.502922841,40.77850297,2,2,1,1
3608,29.2850492,324.8807187,9,Steel,Urban,0ne,73,6.802511407,-9.381440857,62.01670029,2,2,0,1
3609,92.7852544,676.2258235,11,HDPE,Rural,Replacement,78,2.172051517,-4.757441783,38.84565701,4,2,0,1
3610,97.02272601,889.7403176,33,Steel,Urban,0ne,96,8.74639471,5.688459579,31.80169009,1,4,0,1
3611,57.55478652,476.3184398,19,Cast Iron,Urban,0ne,37,6.983523157,23.45815951,35.95464067,3,2,0,1
3612,15.15711114,919.91413,42,PVC,Urban,Replacement,70,7.396616608,0.131152667,80.57194855,3,0,1,1
3613,38.08027609,993.847365,34,PVC,Rural,Repair,69,9.418098778,34.37952813,60.50405259,3,1,1,1
3614,79.97549407,195.482845,7,PVC,Urban,Replacement,4,9.481355844,4.424420519,97.42577557,1,1,1,1
3615,37.37168214,309.7478692,31,PVC,Urban,Replacement,60,5.964870914,6.561314471,83.43296641,1,2,1,0
3616,9.614704612,955.3417763,2,Cast Iron,Urban,0ne,80,5.458418356,0.898858998,49.09228023,4,3,0,0
3617,56.12170618,962.4949178,19,PVC,Rural,Repair,74,4.018434474,2.690266854,24.99525717,4,4,0,0
3618,84.6669643,187.9365478,38,Cast Iron,Suburban,0ne,31,7.440144492,-6.293244272,67.71700203,3,1,0,1
3619,79.79671233,113.4986503,32,Cast Iron,Suburban,Replacement,95,5.843879983,4.738528936,72.9379567,1,0,0,0
3620,18.33719087,244.9900209,10,PVC,Suburban,0ne,14,9.395875718,32.98087298,46.953422,3,3,0,1
3621,67.60369683,996.411505,41,PVC,Suburban,0ne,77,3.147633538,24.42122707,23.76229111,4,3,0,0
3622,22.82992208,261.9996549,8,PVC,Urban,Replacement,60,3.792274176,33.76341019,56.16659347,3,0,1,1
3623,22.60254592,552.292846,26,Cast Iron,Rural,0ne,68,3.844814027,-4.757049281,26.12909598,4,4,0,0
3624,87.53310556,863.5759538,30,HDPE,Urban,Replacement,26,8.253986091,12.78083154,94.05983345,0,4,1,0
3625,25.71722632,118.3614496,11,Cast Iron,Rural,0ne,24,1.891362987,1.462743649,63.25954056,2,2,0,1
3626,27.06148731,644.040084,41,HDPE,Urban,Repair,56,5.100842089,26.06077953,29.90116521,0,0,1,1
3627,1.064685685,349.322904,20,PVC,Suburban,Replacement,9,4.848226633,38.51189124,22.35733815,3,0,1,0
3628,87.19623438,876.1014248,20,Cast Iron,Suburban,Repair,35,1.658256589,30.76797395,71.95560506,3,0,1,1
3629,79.46688651,355.1150343,9,PVC,Rural,0ne,79,4.697172987,-8.236091662,71.07153474,1,2,1,1
3630,63.10556457,718.0801483,8,HDPE,Urban,Repair,24,5.62040185,5.832984732,60.11609092,2,1,0,0
3631,75.27631063,706.7976692,15,HDPE,Suburban,Repair,31,1.585942233,-8.571015477,61.81580149,4,4,1,1
3632,16.05280818,299.344194,34,Cast Iron,Rural,Repair,83,5.588759156,-7.991651653,60.78303128,3,2,0,0
3633,46.37403586,131.3192799,24,Cast Iron,Urban,0ne,66,9.633141142,-6.024234792,36.65024123,4,2,0,0
3634,35.77071935,468.3246164,33,Cast Iron,Rural,Replacement,66,9.810228908,3.816346449,93.80402659,4,2,1,1
3635,10.2838761,360.2738368,41,Cast Iron,Urban,0ne,41,5.785118007,5.210138382,48.44856796,4,0,1,1
3636,49.12691804,828.0799747,41,Steel,Urban,0ne,36,5.635872393,10.02267566,3.012462114,0,2,0,1
3637,92.15322538,820.3277696,45,Steel,Urban,0ne,34,3.569573498,10.24655472,35.4877729,4,1,0,1
3638,4.965852786,511.321557,40,PVC,Rural,Replacement,39,9.974039245,28.57045059,13.89797529,1,3,0,0
3639,29.85463044,645.8610028,27,HDPE,Rural,0ne,83,3.468062539,-2.929837821,36.97499531,0,2,1,1
3640,21.54655268,643.8335644,21,HDPE,Urban,0ne,23,5.076111704,-2.11296921,61.21798602,0,1,0,0
3641,24.57651871,844.4423336,5,PVC,Suburban,Replacement,80,1.02640652,21.32945258,3.243782978,3,0,1,0
3642,90.93502064,482.5021727,35,PVC,Urban,Replacement,44,4.143090618,18.58710761,87.14985259,2,3,1,1
3643,47.33883637,347.9020118,21,PVC,Rural,Replacement,70,1.642962705,-2.299764726,61.42060273,2,4,1,1
3644,47.16364188,338.5314263,4,Steel,Urban,Repair,58,7.694422933,32.61322134,30.24181575,3,4,1,1
3645,76.2969886,582.5730514,49,PVC,Rural,Replacement,59,6.049130077,6.452970705,31.80931222,2,0,1,0
3646,16.2947282,504.2333825,48,HDPE,Urban,Repair,26,6.149546896,8.348367427,47.10114948,4,0,1,1
3647,49.23927006,496.1086939,16,PVC,Urban,Repair,22,3.578601573,11.02300404,25.56108879,1,4,0,0
3648,43.5685362,182.0236052,31,Cast Iron,Suburban,0ne,88,8.334066612,6.135093537,1.429850848,4,0,0,1
3649,60.09415836,746.7433666,26,HDPE,Suburban,Repair,40,1.029438328,17.87275261,3.62918737,2,4,0,1
3650,99.95621262,292.3630192,35,HDPE,Rural,0ne,85,4.002410612,9.432386158,36.41632653,2,0,1,0
3651,77.17544051,277.2582672,6,HDPE,Urban,Repair,94,6.935477414,2.971736297,13.29794598,1,4,0,1
3652,40.3887046,471.4824882,33,Steel,Rural,Replacement,11,9.171302837,35.22374339,3.21400379,0,1,1,1
3653,82.92775218,305.0005075,21,Steel,Urban,0ne,9,3.111543612,5.417537007,86.06765773,0,0,0,1
3654,17.90012797,625.4724406,16,HDPE,Urban,Repair,12,5.869900466,24.92444627,28.13959405,1,4,0,0
3655,4.015904945,434.3170054,47,Cast Iron,Urban,0ne,26,5.841922785,7.361338518,50.80913514,0,0,0,1
3656,21.24038887,504.0205503,39,HDPE,Suburban,Replacement,38,8.867569321,11.76099934,18.76149933,2,4,0,0
3657,34.70074406,583.4523894,34,Steel,Rural,Repair,3,1.454652006,1.79717617,5.625772252,0,4,1,1
3658,51.54749499,283.1819702,42,Cast Iron,Urban,Repair,97,4.82028005,27.61648097,74.74176365,2,3,0,1
3659,61.89778491,240.1764606,15,HDPE,Urban,Replacement,15,2.642191073,26.86016257,13.37072861,3,0,1,1
3660,91.149966,892.3797126,6,Steel,Rural,Repair,47,1.193793403,-8.88800271,3.545973338,4,1,1,1
3661,51.47554695,490.3513325,2,Cast Iron,Rural,Repair,5,2.323278465,-6.990297985,59.1358025,0,2,1,1
3662,50.62628882,470.8842487,24,PVC,Urban,0ne,54,9.788236056,36.11882274,2.33328967,3,2,1,1
3663,5.974057972,132.0509352,49,PVC,Suburban,Repair,24,2.933636586,34.44134236,44.19230854,0,0,0,1
3664,4.456243713,548.1786723,28,HDPE,Suburban,Replacement,11,9.41527696,15.30435964,29.5947688,3,4,0,1
3665,55.56483623,598.7527494,1,PVC,Urban,Repair,33,2.847289084,14.66786958,32.62238051,1,4,1,0
3666,44.37968271,602.9567839,1,Steel,Suburban,0ne,87,9.381657046,30.62120872,1.386005268,3,1,0,1
3667,84.0788591,736.3280524,28,Cast Iron,Rural,Repair,74,6.891588417,-3.077492656,96.47026196,2,0,0,1
3668,16.90727889,259.7336515,36,HDPE,Suburban,0ne,57,2.018967198,22.68495607,52.17934715,1,2,1,1
3669,3.47219455,327.0008208,20,Cast Iron,Rural,Repair,52,6.237236396,13.79914972,57.67870117,1,1,1,1
3670,45.45483803,829.6574187,48,Cast Iron,Rural,0ne,64,3.866626338,27.16655147,66.94612601,2,0,0,1
3671,24.51037712,952.4535552,8,Cast Iron,Rural,0ne,43,4.448378404,-8.494860434,79.95465731,0,0,0,1
3672,5.911822961,222.3394726,1,Steel,Rural,Repair,92,4.961538621,19.63627749,61.18300251,1,0,0,0
3673,72.7352304,547.8845991,26,HDPE,Suburban,Replacement,81,4.804363203,17.83641076,76.45761244,0,3,0,1
3674,12.047707,292.7586275,43,PVC,Rural,Replacement,44,6.976980014,32.04241648,45.42479414,4,1,1,1
3675,61.2236305,154.0658515,49,Cast Iron,Urban,Repair,90,7.915312617,23.84181488,37.7562389,3,0,0,1
3676,28.82392527,392.9530043,25,Cast Iron,Rural,Repair,89,3.962599203,34.00801792,82.49025684,3,1,0,1
3677,18.17610899,229.3188627,10,Cast Iron,Urban,Repair,36,9.319275655,34.36366608,86.66574189,2,2,1,0
3678,38.59540077,738.9397661,12,Steel,Rural,Repair,12,9.446196826,10.40820004,14.64286031,2,0,0,1
3679,80.34313185,580.3528723,41,PVC,Rural,Repair,56,1.366213934,-3.128293312,54.72335851,3,4,1,1
3680,39.81726411,229.4510239,7,Cast Iron,Suburban,Replacement,3,1.1341791,21.51418279,68.68060062,4,0,1,1
3681,75.32619527,108.3174296,12,Steel,Rural,0ne,50,4.825596971,33.68730492,9.276274927,2,0,0,1
3682,13.42314338,827.3413441,47,Steel,Rural,0ne,29,6.315807259,-6.25233279,93.03008486,4,1,0,0
3683,77.50437055,258.5749655,40,Cast Iron,Suburban,Replacement,88,3.501142727,17.89616365,52.4908675,2,1,1,1
3684,24.45639917,645.594978,17,Cast Iron,Suburban,Replacement,83,3.33472376,-4.250023667,64.90028431,1,3,0,1
3685,68.06191986,403.2297218,5,Steel,Urban,0ne,77,7.105004467,-8.650200412,18.64603206,0,0,0,0
3686,57.01237393,626.9373445,14,Steel,Suburban,Replacement,16,6.415338562,23.9817677,27.17903431,3,2,0,1
3687,92.985327,384.0882643,34,Cast Iron,Urban,Repair,40,2.504321875,24.09248059,12.97912045,0,1,0,1
3688,39.34492928,178.2456046,48,Steel,Rural,Replacement,27,8.960508669,20.03290225,27.13587346,3,3,1,1
3689,7.550353695,300.6550077,17,Steel,Urban,Replacement,70,7.119784631,32.9611402,49.74727976,2,4,1,0
3690,2.89639307,269.2527098,35,Cast Iron,Suburban,Replacement,42,4.263186243,-5.95617801,83.52933035,0,4,0,0
3691,82.85899754,485.2174172,1,Cast Iron,Rural,Replacement,57,7.15262221,-4.736986915,53.83861809,4,3,0,1
3692,52.94882813,692.4554051,36,HDPE,Urban,0ne,10,2.013877781,33.2267719,25.20189622,2,4,1,0
3693,77.74916113,337.4254675,15,PVC,Urban,0ne,38,5.214305121,15.16383599,5.417486414,1,0,0,0
3694,24.2081344,110.8629418,19,Cast Iron,Urban,0ne,8,2.520859686,3.652640442,62.57501375,0,1,0,1
3695,35.16329081,567.0436278,42,Cast Iron,Rural,0ne,18,1.372881215,26.9078489,42.59582984,0,2,0,1
3696,3.980283349,645.1835404,5,Cast Iron,Urban,Repair,96,4.044936433,34.72018613,98.45103281,1,4,1,1
3697,96.18774013,966.5834446,19,PVC,Urban,Repair,17,2.356619351,24.48016431,78.19622866,3,0,0,1
3698,67.11892276,630.5237228,43,HDPE,Suburban,0ne,58,6.701661613,29.59662983,81.02791911,2,1,1,1
3699,93.38730369,524.0553034,39,Steel,Urban,0ne,66,7.066611046,4.12486201,2.211267265,1,0,1,0
3700,27.28414434,616.0614633,5,PVC,Rural,0ne,44,2.338230756,4.438767971,78.00173796,4,0,0,1
3701,61.53489751,935.1105669,12,Cast Iron,Suburban,Replacement,84,1.22151705,33.20619402,20.26671776,2,1,1,1
3702,68.17149686,845.540331,19,Cast Iron,Rural,Repair,74,8.135295055,20.74314243,58.99379136,1,4,1,1
3703,32.43742033,390.68086,47,HDPE,Suburban,Repair,9,1.018513187,1.708137584,45.29473566,1,4,0,1
3704,84.96281427,313.5289273,12,HDPE,Suburban,Replacement,48,4.095217803,16.20809077,57.58878121,0,0,1,1
3705,94.76898483,336.3702511,36,HDPE,Urban,Replacement,39,5.451249682,24.29302357,14.21090941,0,3,1,0
3706,88.60065665,553.9789357,12,Steel,Rural,Replacement,89,8.367779697,0.927454063,46.23227646,0,4,0,1
3707,74.16763062,769.6445061,18,PVC,Urban,Repair,89,8.547027785,22.74532041,4.657523909,2,0,1,1
3708,28.46900329,552.8972865,49,PVC,Suburban,Replacement,88,7.524454965,-7.892757509,5.058935468,3,2,0,1
3709,28.87998817,161.0167562,48,HDPE,Urban,Replacement,6,3.224778603,5.18458115,66.11607495,2,2,1,1
3710,96.37267172,751.2226304,43,Steel,Suburban,Replacement,30,7.481682409,23.69859059,95.21813897,0,3,0,0
3711,2.018165098,825.3731158,34,PVC,Suburban,0ne,74,3.218852781,-2.532546726,77.96189895,0,0,0,0
3712,71.88894735,360.5480786,48,Cast Iron,Rural,Replacement,95,2.931473726,1.109951532,47.44642228,2,2,1,1
3713,70.91837009,697.7131654,33,Cast Iron,Rural,0ne,18,5.924151588,33.95466452,6.531203269,1,4,1,1
3714,62.64626455,483.9327109,49,Cast Iron,Rural,Repair,43,7.109689995,23.71605497,5.456994796,1,0,0,1
3715,99.02077576,900.2074202,18,PVC,Rural,Repair,33,1.477465893,14.94593551,16.63133385,0,3,0,0
3716,31.87606414,860.7030023,29,HDPE,Urban,Repair,53,1.54020341,0.544669606,97.60523989,0,3,0,1
3717,34.65721452,572.8887985,45,Cast Iron,Rural,0ne,56,8.057536181,7.070482829,40.46744558,3,4,0,1
3718,8.815000892,722.3549912,5,HDPE,Rural,Replacement,19,8.735475259,18.71652491,84.4973219,1,2,1,0
3719,44.83701552,895.0147309,25,Steel,Rural,Repair,87,6.439968247,-2.234370305,70.80910146,3,2,1,1
3720,26.8438041,546.1453091,24,Cast Iron,Suburban,Replacement,69,4.859452087,14.08720399,60.93743726,0,3,1,0
3721,34.99528352,381.9256664,29,Steel,Suburban,0ne,26,8.607848316,10.44871971,94.83478505,0,1,1,0
3722,83.62260724,778.2995241,38,HDPE,Rural,Repair,29,7.559353295,13.83436707,23.81074549,3,3,0,0
3723,93.61296684,298.0596293,33,PVC,Suburban,Replacement,24,6.216347786,-4.721958936,46.03407658,3,3,1,0
3724,19.38757413,449.6780332,10,HDPE,Suburban,Replacement,6,3.877814098,-4.675145648,86.6075736,0,0,0,1
3725,37.87838422,879.1545134,37,Cast Iron,Urban,Repair,54,2.781955555,38.20554764,55.62436946,4,4,1,1
3726,92.93442565,751.9801062,33,Cast Iron,Suburban,Replacement,39,4.768057353,38.96838669,25.39806882,0,0,1,0
3727,7.119037608,463.4299047,23,HDPE,Urban,0ne,4,3.581403184,11.3082329,21.68272527,1,3,1,1
3728,10.14369228,293.2700522,11,Cast Iron,Suburban,Repair,58,4.05332729,29.44977268,75.5352191,0,0,0,1
3729,17.11630793,420.3715517,24,Cast Iron,Rural,Repair,48,5.640679498,22.78957135,2.266100531,2,2,1,0
3730,59.92607058,355.6937343,24,Steel,Suburban,Repair,60,2.521845613,-4.154157269,91.50501566,0,3,1,1
3731,15.89675483,258.4803591,7,PVC,Suburban,Repair,26,8.255590121,4.833932867,2.823380823,4,2,1,1
3732,96.83956176,768.9996222,21,HDPE,Urban,0ne,79,2.309765155,5.682570432,63.46791564,1,2,1,1
3733,45.2247382,326.8628982,20,Steel,Rural,0ne,77,5.328942755,19.78872174,60.87004818,0,4,0,0
3734,50.65027807,508.7507232,10,Cast Iron,Urban,Replacement,40,7.713742043,18.99883562,58.26270395,3,2,0,0
3735,25.41920296,447.2735022,25,Steel,Rural,0ne,86,5.365186369,36.17543469,47.95996204,1,0,1,0
3736,47.62506499,983.8696408,47,PVC,Rural,Replacement,77,4.249198572,29.5018157,85.39060294,1,0,0,1
3737,66.52944963,451.9830197,36,HDPE,Urban,Replacement,56,5.274021752,32.84238323,66.27395416,4,1,0,0
3738,75.36653656,171.9842345,48,PVC,Suburban,Repair,39,8.63803629,34.56143068,78.40436587,3,4,0,1
3739,75.63294019,180.8431773,47,PVC,Rural,Replacement,81,9.913885285,30.06383363,12.43665879,2,1,1,1
3740,58.21122016,631.6783492,15,Steel,Suburban,Repair,39,6.680289604,6.644063053,5.939965108,0,2,1,0
3741,90.53161772,639.4271966,44,Steel,Urban,Replacement,48,8.140996384,0.750648567,3.824322384,2,3,0,1
3742,81.92337688,476.8830914,40,PVC,Urban,0ne,25,1.130398175,18.5883669,15.57339256,3,0,0,1
3743,75.94776336,488.6593231,40,Cast Iron,Urban,Repair,34,8.923279686,24.47841582,67.03378114,1,3,1,0
3744,6.504946646,148.5393246,6,HDPE,Urban,Replacement,21,9.586447839,9.328398448,49.90815382,4,1,1,0
3745,1.68091826,564.8918594,37,Cast Iron,Rural,0ne,25,6.176524076,32.4169325,75.47297336,4,1,0,1
3746,22.03228044,554.2655278,2,Cast Iron,Urban,0ne,89,7.784243759,38.02832964,19.98130334,1,0,0,1
3747,66.6888358,234.5943867,12,HDPE,Suburban,Repair,22,5.614702687,18.46978631,37.32934116,4,1,0,0
3748,41.7085514,193.4554475,4,Steel,Suburban,Repair,23,3.575833664,12.82960311,88.96125731,2,3,1,1
3749,40.83821967,211.2152415,23,Cast Iron,Rural,Repair,25,8.670231748,32.14435585,93.63574006,1,1,1,0
3750,88.57410193,190.9254218,13,Steel,Urban,Replacement,78,6.371530408,-8.786522651,92.25118634,0,3,0,1
3751,89.66072197,648.737376,17,HDPE,Rural,Repair,78,6.214447754,-3.549369208,82.01219938,0,2,0,1
3752,91.00835114,276.8343872,31,Cast Iron,Rural,0ne,26,6.932189835,32.28288295,69.13535198,3,4,0,0
3753,32.07392957,326.287137,16,Steel,Rural,0ne,30,8.704028492,26.60142928,91.45411151,1,0,1,1
3754,69.41452546,256.2149297,41,Steel,Urban,Repair,90,7.587155132,10.80683491,71.70397759,2,1,1,0
3755,27.89168495,962.051774,26,Cast Iron,Suburban,Repair,38,2.900117748,34.44259289,95.43968862,1,0,0,1
3756,19.87037347,869.1557168,28,HDPE,Suburban,0ne,86,5.2014119,7.572914382,3.454044872,1,1,1,1
3757,19.27861328,307.4453536,1,PVC,Rural,Replacement,34,9.822684988,21.69226789,92.2425665,2,2,1,0
3758,34.86865447,394.8096645,47,Steel,Rural,0ne,89,5.991046424,21.71672352,56.01831308,4,3,1,1
3759,43.56580436,288.9035581,12,HDPE,Suburban,0ne,77,9.444208181,-0.783405369,12.06797743,2,0,1,1
3760,83.26396793,542.6883635,37,Cast Iron,Suburban,0ne,93,8.320325377,4.242586808,22.2762157,1,2,0,1
3761,12.86921825,117.6494792,20,Steel,Urban,Repair,73,6.994210976,35.80034613,85.36376911,1,2,1,1
3762,73.75765889,704.231208,2,Steel,Rural,Replacement,15,4.144286824,-0.82925731,51.10557853,1,4,0,1
3763,53.6140365,570.8423348,36,Steel,Urban,Replacement,95,3.738874128,-1.321268908,98.29895463,1,2,0,0
3764,29.50658892,908.7750355,15,HDPE,Suburban,Repair,44,6.790789588,13.98077369,12.63557984,3,4,0,1
3765,49.78913887,247.9534159,38,Steel,Suburban,0ne,91,4.893051168,-5.390131588,41.83784293,4,2,1,1
3766,30.69426491,823.6983215,22,Steel,Suburban,Repair,95,8.188782605,34.73130945,33.85556986,1,3,1,0
3767,60.01211357,812.764913,44,Cast Iron,Suburban,Repair,10,7.844110656,-4.992543084,52.09740817,3,2,0,0
3768,43.95054836,214.4630703,32,Steel,Urban,Replacement,37,3.809174381,20.82787384,63.71034407,1,3,0,1
3769,17.27614738,458.7033017,20,HDPE,Suburban,Replacement,7,7.324559048,6.989092822,66.50131747,4,1,0,1
3770,12.54172438,253.137377,36,Cast Iron,Rural,Repair,32,5.450951711,30.21364427,1.128292111,4,2,0,0
3771,55.12287253,329.2484504,33,PVC,Suburban,Repair,11,3.909628907,19.49053729,9.807082944,2,2,1,1
3772,90.3388903,336.9215573,15,Cast Iron,Rural,Replacement,48,4.716699335,9.415307054,4.471319532,3,1,1,1
3773,35.05181097,600.6127546,46,Steel,Suburban,Replacement,92,9.058166805,39.19364923,86.59531549,4,4,1,1
3774,73.56701062,470.2698386,3,PVC,Urban,0ne,68,4.235659229,-6.688450577,32.01593306,0,3,1,1
3775,66.20747414,952.9595236,29,Cast Iron,Rural,Repair,48,3.58659346,18.88931516,37.33928075,1,1,0,0
3776,93.22393652,213.7331278,47,Steel,Urban,0ne,45,4.166264986,39.47841558,45.58675365,4,1,1,1
3777,82.27712071,976.3229214,27,Cast Iron,Suburban,0ne,95,2.931565926,24.54763216,85.08113533,3,0,0,1
3778,57.09392063,307.5747762,5,HDPE,Urban,0ne,93,5.901714887,26.98848158,2.402459835,3,1,1,1
3779,66.04601933,795.5865427,31,Steel,Suburban,Replacement,33,2.326927927,-8.395442771,12.74320916,3,4,1,1
3780,89.94026019,405.0729336,22,HDPE,Urban,0ne,4,8.356994078,-8.931841845,68.83114909,2,4,0,0
3781,40.55235967,228.7732559,35,Steel,Urban,Replacement,47,3.030222225,-8.194494401,96.42535975,1,4,0,1
3782,33.35267588,872.1002667,7,HDPE,Rural,Replacement,90,6.382495248,39.58619511,64.63585571,0,3,0,1
3783,2.07029728,377.9748093,6,PVC,Suburban,Replacement,53,2.12522949,38.97598804,26.85122338,3,3,1,1
3784,82.82855634,692.9698638,26,HDPE,Urban,Repair,31,9.806078334,6.725446288,52.46657845,1,2,0,0
3785,80.29708934,609.7993166,1,Cast Iron,Suburban,0ne,31,5.09117913,4.549090813,97.52306708,3,1,0,0
